Catalog,PME Code,SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Abs Std,LPS Lum,LPS Lum Std,MPLA Abs,MPLA Abs Std,MPLA Lum,MPLA Lum Std,CpG Abs,CpG Abs Std,cGAMP Abs,cGAMP Abs Std,cGAMP Lum,cGAMP Lum Std,LMCpG Abs,LMCpG Abs Std,LMcGAMP Lum,LMcGAMP Lum Std
S1033,Primary,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,21.36841,17.85826,1.219755769,0.187203377,1.500424385,0.378195047,1.267308235,0.056512158,1.072818756,0.032929551,1.949972391,0.087435514,0.99699533,0.1463295369999999,1.227739215,0.07223998,1.479012131666667,0.1236712004610953,1.2669941186666664,0.2231101847479507
S1035,Primary,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,26.6635,11.9646,1.096850514,0.169966117,0.445729494,0.0670130479999999,1.203717589,0.077478386,0.6455085279999999,0.049634699,0.340567112,0.012732451,0.909512162,0.133686915,0.07221064,0.004259966,0.880378405,0.1080948603984637,0.3878162206666666,0.0482096091991076
S1036,Primary,O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,24.86997,13.36457,0.241584301,0.0443281159999999,3.613995552,0.7444072959999999,0.2026922999999999,0.008491523,3.520235538,0.12361189,0.220599577,0.008623083,0.8199234009999999,0.120179601,0.903361678,0.081543453,0.2216253926666666,0.0265295143277185,2.679197589333333,0.4382052245293928
S1038,Primary,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,58.54274,12.42918,4.709883213,0.39286828,1.935669303,0.363523126,2.444079876,0.10242489,1.4153170590000002,0.05043738,0.369018674,0.025234025,1.345413208,0.2014230339999999,0.380786806,0.029165918,2.507660587666667,0.2348567645320378,1.2439243893333336,0.2125587316569697
S1040,Primary,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,22.18258,11.07845,0.4154345989999999,0.040303193,0.343892068,0.065036967,1.1645985840000002,0.06382212,0.5765256879999999,0.02926518,0.80811578,0.091894209,1.261836052,0.185135618,0.078989968,0.010995811,0.7960496543333333,0.0686589542959142,0.333135908,0.0416619958576926
S1041,Primary,Cc1cccc(Nc2nc(-c3ccncc3)cs2)c1,31.49851,43.44009,2.8543736930000003,0.7117386459999999,0.805458844,0.086981036,2.081600189,0.2088759989999999,0.644008279,0.162202954,1.303564548,0.188149258,0.971921623,0.14307633,0.0992661859999999,0.015353229,2.079846143333333,0.4418149033453231,0.5162444363333333,0.10663210984609
S1042,Primary,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)CC(O)C(=O)O,13.15914,28.46748,0.295198232,0.051184662,0.01678591,0.001957099,0.291620523,0.075643152,0.024401071,0.007502889,0.20959872,0.015654726,0.944064975,0.175352976,0.017012862,0.003530569,0.2654724916666667,0.0535002383629718,0.0193999476666666,0.0049189598258806
S1047,Primary,O=C(CCCCCCC(=O)Nc1ccccc1)NO,13.94736,6.10215,6.471807003,0.4271411,0.519638956,0.069502816,2.600051403,0.108885571,0.364149302,0.0238295439999999,2.342958212,0.0899048369999999,1.303646803,0.191120133,0.090239301,0.011003872,3.8049388726666655,0.2597360625694236,0.324675853,0.0428935651668567
S1048,Primary,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,26.30599,10.6838,0.300305486,0.054611892,0.512005985,0.155222818,0.314889669,0.013179497,0.5243070129999999,0.019280288,0.203589126,0.0099669269999999,0.808801413,0.118740916,0.116533637,0.013348735,0.2729280936666666,0.0329418554568297,0.3842822116666667,0.0906348745596386
S1049,Primary,CC(N)C1CCC(C(=O)Nc2ccncc2)CC1.Cl.Cl,38.59702,55.32096,1.152418971,0.2315558639999999,0.8095641140000001,0.176877499,1.098059416,0.046382062,0.7733423709999999,0.0250401089999999,1.070818424,0.044289641,1.065569162,0.1561878169999999,0.926358581,0.043429453,1.107098937,0.1387215269620726,0.8364216886666668,0.1061426306110573
S1053,Primary,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,28.30897,15.78207,1.214988589,0.181219175,1.082425714,0.2330061939999999,1.055414319,0.0466775929999999,1.026369333,0.038407248,1.022113681,0.0393734129999999,0.963191032,0.14127326,0.968667746,0.100740001,1.0975055296666667,0.1104075068812847,1.025820931,0.1482290467967048
S1055,Primary,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,37.24616,40.01133,1.917148113,0.2430289389999999,0.5252211689999999,0.108948663,1.266572475,0.0564832609999999,0.847230554,0.029504422,1.36974597,0.102283731,1.049292564,0.154190913,0.851391435,0.033955179,1.517822186,0.1556870638941464,0.7412810526666668,0.0680521277354443
S1056,Primary,Cc1c(NC(=O)OCC2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,27.92805,14.41386,1.487661481,0.177689984,1.28112042,0.218785733,1.00021565,0.041864976,1.3046860690000002,0.059824273,0.19440186,0.008022203,1.013798952,0.148548186,0.266607583,0.010694407,0.894092997,0.1055000195424532,0.9508046906666668,0.1310985773446931
S1057,Primary,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,23.65453,44.42942,8.624796867,1.14968431,3.869749784,0.784892797,2.7846894260000004,0.1181106119999999,5.450165749,0.521358371,1.904174089,0.0792614,4.825937271,0.707173288,0.3798593879999999,0.045892902,4.437886794,0.6688314433540414,3.233258307,0.5446642428286251
S1060,Primary,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,27.74127,11.1828,1.6590780019999998,0.277038485,1.36923635,0.191895977,1.332014918,0.05662841,1.307719707,0.051445186,1.153122425,0.040795527,1.016387224,0.149060175,0.977143168,0.038344156,1.381405115,0.1649458234425585,1.218033075,0.1168202999635358
S1061,Primary,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,13.02222,16.98058,0.454380274,0.049116455,1.536409974,0.3212529719999999,0.63305819,0.036691342,1.4549081330000002,0.0447520729999999,0.472488791,0.022258041,0.867920637,0.127187714,0.417637795,0.01856447,0.5199757516666667,0.0376567883153696,1.136318634,0.1875729721139757
S1064,Primary,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,10.25773,10.31557,0.472106457,0.039373316,0.4413982629999999,0.2415944189999999,1.438694835,0.061029237,1.418424249,0.052324597,0.837325454,0.045089412,1.0052652359999998,0.147676811,0.927915335,0.049253371,0.9160422486666668,0.0493554483859812,0.929245949,0.1455239055940335
S1065,Primary,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,57.3893,32.54644,1.866197228,0.2800711389999999,1.180429339,0.219737381,1.745994925,0.122133225,0.8742511270000001,0.052141219,0.2472607489999999,0.00879086,1.122429848,0.171054989,0.223973066,0.019891756,1.2864843006666666,0.1764781825695908,0.7595511773333334,0.1308929655409445
S1066,Primary,N#C/C(=C(/N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,28.56404,10.63422,0.37922433,0.0492378179999999,2.3350746630000003,0.3276156189999999,0.400957286,0.01931583,2.499706507,0.102221854,0.386511147,0.014571385,0.8111705779999999,0.118973568,0.935051382,0.0475886909999999,0.3888975876666666,0.031674328568565,1.9232775173333327,0.2000383169620626
S1067,Primary,NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,32.67134,7.271907,2.204948664,0.328905135,0.8426857590000001,0.141567856,1.4049357180000002,0.081909701,0.98995465,0.062989019,1.281925321,0.081361696,1.297462702,0.2063922439999999,0.6662700770000001,0.029064612,1.6306032343333332,0.2012523395501892,0.8329701620000001,0.0910198257482578
S1068,Primary,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,14.38641,20.07758,0.22295928,0.038217101,0.024498001,0.003771587,0.5146048670000001,0.034422997,0.0290945879999999,0.000984973,0.216908872,0.014198046,0.941452026,0.137948021,0.022980409,0.0009302119999999,0.318157673,0.0308062441804921,0.0255243326666666,0.0023137512596244
S1069,Primary,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,13.66272,6.931544,0.324936628,0.040484816,1.037783265,0.281897068,0.742349625,0.031287562,1.423258781,0.053634573,0.2362211639999999,0.010543165,0.8714965579999999,0.128137544,0.601393461,0.034169555,0.4345024723333333,0.030161179191553,1.020811835666667,0.1668434224622864
S1070,Primary,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCCC1CN1CCCC1,10.64467,9.260269,0.657921016,0.546663523,0.230100572,0.086235218,1.304427624,0.055192508,0.315903485,0.012036726,1.391485929,0.111609295,1.072238326,0.158029899,0.138015226,0.015222385,1.1179448563333334,0.3236993744451265,0.2280064276666666,0.0510330500799721
S1072,Primary,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,46.38064,11.70338,2.133302927,0.364753038,1.617729783,0.3487109539999999,1.316959858,0.05636346,1.208557487,0.068784773,0.832300067,0.033537686,1.139344335,0.196255356,0.4597754779999999,0.045437284,1.4275209506666666,0.2139675946926197,1.0953542493333333,0.2068777587639201
S1075,Primary,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,36.36943,7.863171,3.226276398,0.182831556,0.887314975,0.092642553,1.99237442,0.087951452,0.64138037,0.047274843,2.039132357,0.090494893,1.146604657,0.183125481,0.971038759,0.0426041,2.4192610583333334,0.1282603620731036,0.8332447013333333,0.064891352130163
S1076,Primary,CS(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,38.12883,24.33819,2.269896746,0.126933217,1.12437439,0.16088824,1.606515646,0.084031165,1.004529715,0.094176464,0.761964202,0.037899032,0.927808225,0.138967603,0.280042797,0.042490941,1.5461255313333335,0.0905715461127524,0.8029823006666668,0.1103928020130937
S1077,Primary,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,37.9152,2.08158,2.587532997,0.274267018,1.276124597,0.238394305,1.838579655,0.07712467,0.861661255,0.0730171429999999,0.850687027,0.033282205,0.918747544,0.134684384,0.068281651,0.0115021939999999,1.7589332263333333,0.1656082899041019,0.7353558343333333,0.144101409078386
S1078,Primary,Cl.Cl.NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,10.39862,23.69461,0.456099421,0.1156757919999999,0.181474611,0.028184772,2.301707745,0.096370853,2.081719875,0.082453236,0.274811685,0.01839971,1.448534966,0.246501997,1.286139727,0.064891651,1.0108729503333334,0.0875724071666011,1.1831114043333333,0.062726506542475
S1080,Primary,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1,26.26768,7.492418,1.075479865,0.154756784,0.627711713,0.138571173,0.929371357,0.127493128,0.5251331929999999,0.051969811,0.594090283,0.100994013,0.8929499390000001,0.13180308,0.406876206,0.057996556,0.866313835,0.1296198937188928,0.5199070373333333,0.0917722393570677
S1082,Primary,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,36.97334,8.867188,1.193945289,0.168449581,1.008137107,0.227910817,0.944685638,0.0416980979999999,1.013651133,0.0680054279999999,1.395864606,0.06589736,1.07542026,0.1701755969999999,0.8268767,0.042261228,1.1781651776666666,0.1071703546864566,0.9495549800000002,0.1394681446724647
S1084,Primary,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)O)c(C)c34)ccc2[nH]1,23.58009,15.37034,1.800904632,0.399668097,1.750670552,0.215040132,1.389461517,0.069409914,1.926359892,0.064092614,0.986322641,0.0394235739999999,1.136994839,0.166717768,1.012355566,0.0702475759999999,1.392229596666667,0.2353058591904178,1.56312867,0.1357508053675387
S1085,Primary,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,13.06647,5.520924,5.825889587000001,0.275189281,0.447757274,0.078840189,2.582017422,0.108119316,0.3638823929999999,0.014601945,2.297074556,0.081847161,1.269029737,0.1922201369999999,0.087826885,0.013953768,3.5683271883333334,0.1771232006574,0.299822184,0.0469882958502667
S1087,Primary,NC(=O)c1ccc(I)c([N+](=O)[O-])c1,35.28621,47.02135,0.7522511479999999,0.066206738,1.013591409,0.167262554,0.977358341,0.057279613,0.869894505,0.027052782,0.629171371,0.0238987,0.90242672,0.132435009,0.749528766,0.08054392,0.7862602866666667,0.0523941284360516,0.87767156,0.1083142619626009
S1088,Primary,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1,13.5357,31.88394,0.2394928489999999,0.035802372,0.030630551,0.00469362,0.974866271,0.26971224,0.063208044,0.010778387,0.282679796,0.019726379,1.0765383240000002,0.161862746,0.050556123,0.021932177,0.499012972,0.157496700785652,0.0481315726666666,0.0143669073798724
S1089,Primary,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(CC(O)CO)CC1,28.8775,6.610099,1.010586619,0.043742657,0.348782152,0.05280279,0.968219519,0.0409493889999999,0.6989297870000001,0.025966225,0.914549828,0.041906644,0.893915296,0.131189898,0.507921517,0.067002483,0.9644519886666666,0.0422154762783969,0.5185444853333333,0.0514836938609368
S1090,Primary,CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,11.61255,3.94101,6.3695435520000006,1.5016173119999998,0.602772772,0.112229474,2.60742712,0.110671274,0.331488043,0.018266417,2.131302357,0.120652884,1.083756685,0.183169395,0.105413049,0.014941541,3.702757676333333,0.8720970513661128,0.3465579546666666,0.06621270389633
S1091,Primary,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,29.04796,4.740289,2.3118608,0.3271919789999999,0.825896978,0.12452773,1.40523839,0.059040364,0.759431362,0.049163632,0.319439679,0.016780272,1.143114924,0.167576447,0.194299191,0.031520635,1.3455129563333337,0.1921994911817604,0.593209177,0.0794098412901649
S1092,Primary,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,20.81861,33.60692,2.660420895,0.257956266,5.220481873,0.54187423,2.169629097,0.0921133309999999,6.2487297060000015,0.309062719,0.7151489259999999,0.027587526,1.395998836,0.209562033,0.64666909,0.105539367,1.8483996393333333,0.158941679563479,4.038626889666667,0.3652788904387653
S1093,Primary,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,36.72292,7.938976,1.064091802,0.341167659,1.280486941,0.150062591,1.314314127,0.070761278,1.062125444,0.091999173,1.574161291,0.062321663,1.174966097,0.175471485,0.723676801,0.028837362,1.3175224066666669,0.2043579536750968,1.0220963953333333,0.10297932235395
S1094,Primary,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,30.09204,19.40033,1.014628053,0.3452647029999999,0.8061075809999999,0.1446909009999999,0.982865572,0.06363827,1.049096823,0.1150475,1.072269201,0.042755242,0.980499506,0.144437999,0.893812478,0.066926144,1.0232542753333334,0.2041939888641432,0.9163389606666666,0.1135054959596678
S1095,Primary,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,13.51159,9.805096,5.5698237420000005,1.599621654,0.712996304,0.0770275,2.71077466,0.113463029,0.4537772539999999,0.014977388,1.505567789,0.066302061,1.375745058,0.36976099,0.0242391429999999,0.007149914,3.2620553970000006,0.9266533437030984,0.3970042336666666,0.0454924139381499
S1096,Primary,Cl.Cl.Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,12.40084,10.56204,7.010431767,0.911608636,0.955090523,0.154655278,2.647888184,0.111897372,0.62581563,0.026745873,1.950555086,0.071618363,1.033387899,0.152250379,0.044366837,0.007754998,3.869625012333333,0.5318773408124241,0.5417576633333333,0.0907262121803275
S1097,Primary,CC1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1,25.63442,6.465867,2.096178293,0.3224264089999999,1.183083892,0.29748711,1.031136394,0.04596512,1.047451735,0.041832794,0.989977658,0.035435557,0.990237355,0.160051942,0.952976346,0.051283568,1.3724307816666668,0.1891447947800396,1.0611706576666666,0.1759531828042232
S1100,Primary,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,25.61004,10.17489,0.704821348,0.106534481,1.112343788,0.115376219,0.93840009,0.041109305,1.153279543,0.055911619,0.681124926,0.02424065,0.947702646,0.150527999,1.004642248,0.073996417,0.7747821213333332,0.0673972791536495,1.0900885263333333,0.0854658816502722
S1101,Primary,Cl.Cl.Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,27.36041,12.62777,0.846446991,0.1372883919999999,0.671907842,0.094364218,0.8714205620000001,0.0505115909999999,0.84741658,0.030405721,0.959224284,0.044595625,0.987188458,0.155498698,0.737884462,0.033119485,0.8923639456666667,0.0882955136127869,0.7524029613333333,0.0603490231761503
S1102,Primary,CCO.N#CC(=C(\N)Sc1ccccc1N)/C(C#N)=C(/N)Sc1ccccc1N,27.31225,41.04704,0.241413295,0.045657564,2.431033373,0.307872683,0.235803545,0.010409922,2.648338795,0.104164764,0.368102551,0.023661997,0.81044656,0.119322106,0.573786616,0.026331091,0.2817731303333333,0.0302922967572516,1.884386261333333,0.1882633026287425
S1103,Primary,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,25.78213,11.42578,0.931107938,0.1697524939999999,0.7919097540000001,0.241060272,0.861545146,0.037501678,0.954645574,0.044821117,0.192568123,0.006947039,0.988483906,0.145084545,0.079732023,0.01011854,0.6617404023333333,0.1004498986608136,0.6087624503333334,0.141682005582423
S1104,Primary,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,28.63104,9.431545,2.467219114,0.359684736,0.65844661,0.107027248,1.5652744769999998,0.067948066,0.784075379,0.052036189,1.50148797,0.05342491,1.232637167,0.185278863,0.613525629,0.0297821289999999,1.844660520333333,0.2135761144518414,0.685349206,0.0708274240386915
S1105,Primary,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,21.56804,10.84702,1.8136549,0.147474483,0.392855525,0.0753391309999999,1.627402782,0.06953343,0.62722826,0.026400009,1.336572886,0.062805288,1.033804178,0.1567321569999999,0.352666944,0.01951229,1.5925435226666669,0.1008763685978123,0.4575835763333333,0.0474470743603836
S1106,Primary,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,24.42882,41.25143,0.30081442,0.044023667,0.104665361,0.058692031,0.57124263,0.044179592,0.121549651,0.039231405,0.193478018,0.009711852,0.842122912,0.124159865,0.04878629,0.028514234,0.355178356,0.0364428304548519,0.0916671006666666,0.0439580071651181
S1107,Primary,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,26.09273,4.836578,0.878937066,0.143403903,0.161663488,0.019303616,1.151755333,0.050734758,0.147400156,0.012264801,2.146735191,0.07867156,0.908546746,0.134486482,0.149080038,0.006287076,1.3924758633333336,0.0988735040641754,0.1527145606666666,0.0136940651241676
S1109,Primary,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,8.855918,6.48779,0.276284993,0.103971213,0.0258384589999999,0.008933005,0.948644757,0.068874992,0.026848031,0.001020369,1.300855398,0.4287433329999999,2.900904655,0.603103817,0.027344776,0.001568454,0.8419283826666666,0.2577948947307014,0.0266770886666666,0.0052694015845034
S1110,Primary,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,29.60275,9.74029,0.926576138,0.17881529,1.07060051,0.220018536,0.825122714,0.035235155,0.881972909,0.051822502,0.961552501,0.057912745,0.946892262,0.138741046,0.949744344,0.045838125,0.9044171176666668,0.1104088011574759,0.9674392543333332,0.1331601311712567
S1111,Primary,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,15.91373,20.15775,0.266281635,0.045073811,0.048119068,0.007825908,0.251610965,0.011722796,0.062577724,0.006454623,0.18383348,0.007060726,0.833150983,0.122371055,0.016015563,0.002776393,0.2339086933333333,0.0271963614954183,0.0422374516666666,0.0060722140988561
S1113,Primary,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCCNC3)c21,33.87334,54.10279,1.908401847,0.148814335,0.052176014,0.0054554819999999,1.946012735,0.083665237,0.056457691,0.005077687,0.942660272,0.037844826,1.111239195,0.185348451,0.017048638,0.001211043,1.5990249513333332,0.1009584221989901,0.0418941143333333,0.0043593506500449
S1114,Primary,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,29.29195,8.137839,0.886576355,0.139497653,0.756485462,0.115277059,0.902341247,0.042169809,0.91996336,0.066851102,1.064418077,0.037736695,1.00557065,0.168725371,0.756337047,0.032295078,0.951111893,0.0869136470548553,0.810928623,0.0791640537814353
S1115,Primary,CC(C)(F)CC(NC(c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,31.27745,9.013397,0.967536151,0.161100999,1.0934416059999998,0.220798448,1.022652864,0.042859323,1.155066133,0.038427182,1.154004455,0.047056183,0.954876661,0.141844615,1.042693377,0.041552301,1.04806449,0.1000078960305065,1.0970670386666663,0.1315993878836631
S1117,Primary,CN1N=C(N)c2cn(C3OC(CO)C(O)C3O)c3ncnc1c23,5.384,8.006925,0.534411132,0.345136791,0.242274448,0.0533260179999999,0.8152076009999999,0.03985687,0.2403377289999999,0.079831354,0.848837733,0.036448568,1.328584909,0.251674861,0.060897995,0.003947438,0.7328188219999999,0.2016899209985674,0.1811700573333333,0.0554745934158856
S1119,Primary,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,23.48927,6.598012,0.510807097,0.1067759619999999,0.235810563,0.035770908,0.590084434,0.036757063,0.291991651,0.014849467,0.4196407789999999,0.023269752,0.90525645,0.133065328,0.0573832909999999,0.012727549,0.5068441033333333,0.0665674322261592,0.195061835,0.023537594275796
S1121,Primary,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,22.54043,15.25193,2.368480921,0.067583583,0.897294223,0.116321102,2.3127360340000003,0.0971670819999999,1.027682543,0.077456944,1.665041924,0.072751299,1.207474947,0.1960392739999999,0.0930546519999999,0.019968722,2.1154196263333334,0.0802116658633061,0.6726771393333332,0.081504451417549
S1122,Primary,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,13.9335,8.129575,5.702795506,0.59285289,0.143066198,0.0261567589999999,2.583491802,0.108135954,0.145225346,0.00903208,3.198794365,0.113286175,1.685846686,0.252202928,0.025769506,0.004393494,3.8283605576666666,0.354025277428497,0.1046870166666666,0.0161767044443392
S1124,Primary,CC1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,30.59194,12.62374,0.844388723,0.0893123669999999,0.36464265,0.04355434,1.185623169,0.300712466,0.2382535639999999,0.1073605419999999,1.035883069,0.045299396,1.2346321340000002,0.2057664839999999,0.262671322,0.068481304,1.021964987,0.1829906385446248,0.2885225119999999,0.0777023283840532
S1132,Primary,NC(=O)c1cccc(N)c1,29.26382,20.35778,0.984526694,0.210885108,1.046410203,0.257702351,0.989567518,0.044205692,1.053714752,0.05835142,0.989073992,0.037938565,1.061138511,0.157085389,1.0510964390000002,0.043466102,0.9877227346666668,0.1263144313418301,1.0504071313333334,0.1546013065382674
S1133,Primary,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,23.82731,6.881964,0.639818847,0.0951197219999999,1.220955014,0.266224802,0.755942523,0.033389494,1.264328241,0.044365518,0.530803978,0.0253255979999999,0.94331634,0.138803676,1.039589763,0.040791824,0.6421884493333333,0.0600111260156284,1.1749576726666666,0.1575943286760815
S1134,Primary,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1,8.30399,6.482394,0.2384020539999999,0.076618537,0.017018011,0.00225446,0.256037354,0.011589898,0.017121805,0.00343459,0.210486934,0.008747045,0.894178867,0.131086528,0.010296112,0.005702768,0.2349754473333332,0.0450230931260199,0.014811976,0.0040579371287032
S1138,Primary,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)OC(=O)C(C)N)c(C)c34)ccc2[nH]1,21.18512,13.27661,1.519227624,0.302607328,2.126461744,0.3161418139999999,1.720164061,0.079554349,2.8799200060000003,0.183001116,0.940232992,0.0675666259999999,1.221606255,0.203401908,0.966922402,0.051564042,1.393208225666667,0.1848110191097356,1.9911013840000005,0.2129897536219632
S1141,Primary,C=CCNC1=C2CC(C)CC(OC)C(O)C(C)/C=C(\C)C(OC(N)=O)C(OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,18.6111,12.75001,0.288600594,0.040754803,2.19270587,0.432373017,0.5160874129999999,0.028132934,2.09420228,0.099938184,0.221069247,0.008147389,0.897249937,0.1315061,0.887803674,0.045530889,0.3419190846666666,0.0289758283777731,1.7249039413333334,0.2575571964334851
S1142,Primary,COC1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(CC(C)CC(OC)C(O)C(C)/C=C(\C)C1OC(N)=O)C2=O.Cl,6.892824,25.05777,0.266739517,0.041961696,0.273424476,0.15541172,0.344641626,0.038483631,0.306033909,0.032121975,0.313456416,0.013300995,0.881192565,0.129645467,0.085151047,0.023947624,0.3082791863333333,0.0337574201923596,0.2215364773333333,0.0926608739553439
S1143,Primary,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,24.99283,6.145104,0.946534216,0.098046146,0.798851788,0.11906483,0.910094619,0.038268622,0.766000867,0.026551388,0.542333364,0.020226633,0.846092939,0.128802687,0.13720417,0.0061437459999999,0.7996540663333334,0.0618779736194522,0.5673522750000001,0.0705198685066082
